,LSA,District,Latitude,Longitude,Site Type
13363,Haryana,Panchkula,30.63351,76.90086,GBT
13364,Haryana,Panchkula,30.80485,76.91615,RTT
13365,Haryana,Panchkula,30.78064,76.92499,RTT
13366,Haryana,Panchkula,30.84243,76.92641,RTT
13367,Haryana,Panchkula,30.63413,76.91641,GBT
13368,Haryana,Panchkula,30.48151,76.91938,GBT
13369,Haryana,Panchkula,30.53788,76.93412,GBT
13370,Haryana,Panchkula,30.64952,77.07001,GBT
13371,Haryana,Panchkula,30.6257,76.94459,GBT
13372,Haryana,Panchkula,30.69068,77.08281,GBT
13373,Haryana,Panchkula,30.83173,76.93841,GBT
13374,Haryana,Panchkula,30.66989,76.96979,GBT
13375,Haryana,Panchkula,30.7437,76.90346,GBT
13376,Haryana,Panchkula,30.75702,76.94501,GBT
13377,Haryana,Panchkula,30.57168,77.04804,GBT
13378,Haryana,Panchkula,30.84393,76.94541,GBT
13379,Haryana,Panchkula,30.86527,76.85388,GBT
13380,Haryana,Panchkula,30.59346,76.97578,GBT
13381,Haryana,Panchkula,30.55785,76.94211,GBT
13382,Haryana,Panchkula,30.83744,76.82779,GBT
13383,Haryana,Panchkula,30.78566,76.91261,GBT
13384,Haryana,Panchkula,30.58625,77.02306,GBT
13385,Haryana,Panchkula,30.65271,77.12389,GBT
13386,Haryana,Panchkula,30.80371,76.91941,GBT
13387,Haryana,Panchkula,30.64851,76.88569,GBT
13388,Haryana,Panchkula,30.82399,76.94533,GBT
13389,Haryana,Panchkula,30.53261,77.02808,GBT
13390,Haryana,Panchkula,30.60826,77.05428,GBT
13391,Haryana,Panchkula,30.65013,76.88685,RTT
13392,Haryana,Panchkula,30.84373,76.94476,GBT
13393,Haryana,Panchkula,30.71061,76.88852,GBT
13394,Haryana,Panchkula,30.58307,77.01971,GBT
13395,Haryana,Panchkula,30.83554,76.93864,RTT
13396,Haryana,Panchkula,30.52681,76.97892,GBT
13397,Haryana,Panchkula,30.63791,76.98794,GBT
13398,Haryana,Panchkula,30.84172,76.94289,GBT
13399,Haryana,Panchkula,30.79918,76.91769,GBT
13400,Haryana,Panchkula,30.74372,76.90363,GBT
13401,Haryana,Panchkula,30.86617,76.86411,GBT
13402,Haryana,Panchkula,30.69293,77.08105,GBT
13403,Haryana,Panchkula,30.61757,76.95602,GBT
13404,Haryana,Panchkula,30.82482,76.92472,RTT
13405,Haryana,Panchkula,30.79604,76.91679,RTT
13406,Haryana,Panchkula,30.78092,76.92688,RTT
13407,Haryana,Panchkula,30.65285,77.12388,GBT
13408,Haryana,Panchkula,30.63263,76.92104,GBT
13409,Haryana,Panchkula,30.83564,76.93202,RTT
13410,Haryana,Panchkula,30.81544,76.92023,RTT
13411,Haryana,Panchkula,30.80175,76.90464,RTT
13412,Haryana,Panchkula,30.79698,76.96319,GBT
13413,Haryana,Panchkula,30.84433,76.86571,GBT
13414,Haryana,Panchkula,30.81068,76.93259,RTP
13415,Haryana,Panchkula,30.71058,77.04201,GBT
13416,Haryana,Panchkula,30.75719,76.90408,GBT
13417,Haryana,Panchkula,30.87911,76.85863,GBT
13418,Haryana,Panchkula,30.79157,76.92981,GBT
13419,Haryana,Panchkula,30.85856,76.89676,GBT
13420,Haryana,Panchkula,30.82589,76.94556,RTT
13421,Haryana,Panchkula,30.80787,76.91628,RTT
13422,Haryana,Panchkula,30.75498,76.91431,GBM
13423,Haryana,Panchkula,30.63264,76.91035,GBT
13424,Haryana,Panchkula,30.55064,76.95262,GBT
13425,Haryana,Panchkula,30.80545,76.89186,GBM
13426,Haryana,Panchkula,30.81083,76.91228,RTT
13427,Haryana,Panchkula,30.55409,76.93587,GBT
13428,Haryana,Panchkula,30.62524,76.97799,GBT
13429,Haryana,Panchkula,30.80856,76.92613,GBT
13430,Haryana,Panchkula,30.57845,77.01437,RTT
13431,Haryana,Panchkula,30.82174,76.87563,GBT
13432,Haryana,Panchkula,30.83365,76.93938,GBT
13433,Haryana,Panchkula,30.79923,76.91687,GBT
13434,Haryana,Panchkula,30.77482,76.92221,GBT
13435,Haryana,Panchkula,30.58512,77.02192,GBT
13436,Haryana,Panchkula,30.55677,76.93468,GBT
13437,Haryana,Panchkula,30.65288,76.88428,GBT
13438,Haryana,Panchkula,30.79717,76.89191,GBT
13439,Haryana,Panchkula,30.83321,76.93465,RTT
13440,Haryana,Panchkula,30.83859,76.94071,RTT
13441,Haryana,Panchkula,30.80921,76.91628,RTT
13442,Haryana,Panchkula,30.82475,76.92477,RTT
13443,Haryana,Panchkula,30.80205,76.90693,GBT
13444,Haryana,Panchkula,30.84162,76.92874,GBT
13445,Haryana,Panchkula,30.61585,76.97255,GBT
13446,Haryana,Panchkula,30.50895,76.98849,GBT
13447,Haryana,Panchkula,30.84542,76.86803,GBT
13448,Haryana,Panchkula,30.55992,76.93868,RTP
13449,Haryana,Panchkula,30.90891,76.81849,GBT
13450,Haryana,Panchkula,30.84731,76.90552,GBT
13451,Haryana,Panchkula,30.82861,76.93136,COW(GBT)
13452,Haryana,Panchkula,30.83777,76.93691,RTP
13453,Haryana,Panchkula,30.82214,76.92196,RTT
13454,Haryana,Panchkula,30.83606,76.93976,RTT
13455,Haryana,Panchkula,30.82741,76.94225,GBT
13456,Haryana,Panchkula,30.78203,76.92462,RTT
13457,Haryana,Panchkula,30.81389,76.93568,RTT
13458,Haryana,Panchkula,30.82438,76.94579,GBT
13459,Haryana,Panchkula,30.76894,76.89936,GBT
13460,Haryana,Panchkula,30.89773,76.82471,GBT
13461,Haryana,Panchkula,30.84169,76.94291,GBT
13462,Haryana,Panchkula,30.79347,76.96967,GBT
13463,Haryana,Panchkula,30.79165,76.92973,GBT
13464,Haryana,Panchkula,30.80789,76.89509,GBT
13465,Haryana,Panchkula,30.77798,76.93998,GBT
13466,Haryana,Panchkula,30.75773,76.94495,GBT
13467,Haryana,Panchkula,30.87761,76.85374,GBT
13468,Haryana,Panchkula,30.81932,76.88018,GBT
13469,Haryana,Panchkula,30.76101,76.91661,GBT
13470,Haryana,Panchkula,30.88564,76.84395,GBT
13471,Haryana,Panchkula,30.89047,76.83305,GBT
13472,Haryana,Panchkula,30.83737,76.92404,RTP
13473,Haryana,Panchkula,30.834576,76.936837,LPBTS
13474,Haryana,Panchkula,30.834539,76.936801,LPBTS
13475,Haryana,Panchkula,30.839217,76.936956,LPBTS
13476,Haryana,Panchkula,30.839228,76.936911,LPBTS
13477,Haryana,Panchkula,30.839239,76.936867,LPBTS
13478,Haryana,Panchkula,30.831256,76.931667,LPBTS
13479,Haryana,Panchkula,30.831256,76.931667,LPBTS
13480,Haryana,Panchkula,30.831356,76.931333,LPBTS
13481,Haryana,Panchkula,30.836244,76.938533,LPBTS
13482,Haryana,Panchkula,30.836139,76.938489,LPBTS
13483,Haryana,Panchkula,30.836278,76.938489,LPBTS
13484,Haryana,Panchkula,30.829156,76.930689,LPBTS
13485,Haryana,Panchkula,30.82911,76.93061,LPBTS
13486,Haryana,Panchkula,30.829139,76.930556,LPBTS
13487,Haryana,Panchkula,30.840614,76.927252,LPBTS
13488,Haryana,Panchkula,30.840614,76.927278,LPBTS
13489,Haryana,Panchkula,30.840583,76.927255,LPBTS
13490,Haryana,Panchkula,30.84202,76.92709,RTP
13491,Haryana,Panchkula,30.84501,76.94656,RTP
13492,Haryana,Panchkula,30.50848,76.99646,RTT
13493,Haryana,Panchkula,30.58104,76.93961,GBT
13494,Haryana,Panchkula,30.49306,76.96301,GBT
13495,Haryana,Panchkula,30.53971,76.92511,GBT
13496,Haryana,Panchkula,30.64748,77.08561,GBT
13497,Haryana,Panchkula,30.67386,76.99967,GBT
13498,Haryana,Panchkula,30.56891,77.10072,GBT
13499,Haryana,Panchkula,30.58573,77.06281,GBT
13500,Haryana,Panchkula,30.71726,76.98943,GBT
13501,Haryana,Panchkula,30.60857,76.99875,GBT
13502,Haryana,Panchkula,30.55721,77.01858,GBT
13503,Haryana,Panchkula,30.63585,76.93023,GBT
13504,Haryana,Panchkula,30.50237,77.00222,GBT
13505,Haryana,Panchkula,30.61863,76.94071,GBT
13506,Haryana,Panchkula,30.56308,76.96548,GBT
13507,Haryana,Panchkula,30.62525,76.97794,GBT
13508,Haryana,Panchkula,30.81493,76.91817,RTT
13509,Haryana,Panchkula,30.80569,76.91566,RTT
13510,Haryana,Panchkula,30.80032,76.91103,RTP
13511,Haryana,Panchkula,30.80959,76.92375,GBT
13512,Haryana,Panchkula,30.816947,76.919665,LPBTS
13513,Haryana,Panchkula,30.816953,76.919667,LPBTS
13514,Haryana,Panchkula,30.79628,76.916318,LPBTS
13515,Haryana,Panchkula,30.796253,76.916309,LPBTS
13516,Haryana,Panchkula,30.80045,76.914667,LPBTS
13517,Haryana,Panchkula,30.800356,76.914622,LPBTS
13518,Haryana,Panchkula,30.800317,76.914422,LPBTS
13519,Haryana,Panchkula,30.811957,76.917785,LPBTS
13520,Haryana,Panchkula,30.811956,76.917783,LPBTS
13521,Haryana,Panchkula,30.811934,76.918073,LPBTS
13522,Haryana,Panchkula,30.80831,76.92485,LPBTS
13523,Haryana,Panchkula,30.80835,76.92481,LPBTS
13524,Haryana,Panchkula,30.80834,76.92485,LPBTS
13525,Haryana,Panchkula,30.80585,76.91987,RTP
13526,Haryana,Panchkula,30.75595,76.90394,GBT
13527,Haryana,Panchkula,30.76088,76.90222,RTT
13528,Haryana,Panchkula,30.63565,77.01519,GBT
13529,Haryana,Panchkula,30.582602,77.025161,LPBTS
13530,Haryana,Panchkula,30.582608,77.025223,LPBTS
13531,Haryana,Panchkula,30.582564,77.025198,LPBTS
13532,Haryana,Panchkula,30.83892,76.93232,COW(GBT)
13533,Haryana,Panchkula,30.74866,76.91229,COW(GBT)
13534,Haryana,Panchkula,30.84128,76.92806,GBT
13535,Haryana,Panchkula,30.78005,76.92825,GBT
13536,Haryana,Panchkula,30.81373,76.91766,RTT
13537,Haryana,Panchkula,30.60069,76.95476,GBT
13538,Haryana,Panchkula,30.55774,76.94203,GBT
13539,Haryana,Panchkula,30.83323,76.93653,GBT
13540,Haryana,Panchkula,30.52788,76.97687,GBT
13541,Haryana,Panchkula,30.64807,76.88954,GBT
13542,Haryana,Panchkula,30.74098,76.93281,GBT
13543,Haryana,Panchkula,30.79995,76.92085,RTT
13544,Haryana,Panchkula,30.83836,76.93851,RTT
13545,Haryana,Panchkula,30.50631,76.98767,GBT
13546,Haryana,Panchkula,30.5573,76.9903,GBT
13547,Haryana,Panchkula,30.82796,76.92493,RTT
13548,Haryana,Panchkula,30.84042,76.94137,RTT
13549,Haryana,Panchkula,30.57142,77.04666,GBT
13550,Haryana,Panipat,29.43098,77.00762,GBM
13551,Haryana,Panipat,29.52144,76.90936,COW(GBT)
13552,Haryana,Panipat,29.39536,76.88953,RTP
13553,Haryana,Panipat,29.29456,76.99949,RTP
13554,Haryana,Panipat,29.42451,76.97062,RTT
13555,Haryana,Panipat,29.36384,76.99143,RTT
13556,Haryana,Panipat,29.38249,76.98009,RTP
13557,Haryana,Panipat,29.38856,76.97989,RTP
13558,Haryana,Panipat,29.39952,76.98046,RTP
13559,Haryana,Panipat,29.35802,76.99944,RTT
13560,Haryana,Panipat,29.45332,76.97607,RTT
13561,Haryana,Panipat,29.42672,76.99291,RTT
13562,Haryana,Panipat,29.41877,76.98532,LPBTS
13563,Haryana,Panipat,29.38785,76.98458,LPBTS
13564,Haryana,Panipat,29.35367,76.9977,LPBTS
13565,Haryana,Panipat,29.40001,76.94603,LPBTS
13566,Haryana,Panipat,29.39241,76.95367,RTT
13567,Haryana,Panipat,29.38035,76.97092,RTT
13568,Haryana,Panipat,29.38608,76.95439,RTT
13569,Haryana,Panipat,29.39635,76.95334,RTT
13570,Haryana,Panipat,29.36795,76.97294,RTT
13571,Haryana,Panipat,29.41994,76.93689,GBT
13572,Haryana,Panipat,29.37405,76.95505,GBT
13573,Haryana,Panipat,29.39184,77.00509,GBT
13574,Haryana,Panipat,29.35414,76.96946,GBT
13575,Haryana,Panipat,29.35281,76.99469,RTP
13576,Haryana,Panipat,29.39115,76.93608,GBT
13577,Haryana,Panipat,29.36752,76.99279,RTT
13578,Haryana,Panipat,29.35115,76.99072,RTT
13579,Haryana,Panipat,29.40466,76.96928,RTT
13580,Haryana,Panipat,29.35932,77.00021,RTP
13581,Haryana,Panipat,29.38191,76.98016,RTP
13582,Haryana,Panipat,29.39108,76.96854,RTP
13583,Haryana,Panipat,29.2076,76.78036,RTP
13584,Haryana,Panipat,29.39497,76.94997,RTT
13585,Haryana,Panipat,29.36811,77.01324,GBT
13586,Haryana,Panipat,29.40215,76.80859,GBT
13587,Haryana,Panipat,29.3929,76.99718,GBT
13588,Haryana,Panipat,29.27337,76.71617,GBT
13589,Haryana,Panipat,29.26196,76.89515,GBT
13590,Haryana,Panipat,29.36232,76.98416,RTT
13591,Haryana,Panipat,29.37701,76.96697,RTP
13592,Haryana,Panipat,29.35358,76.99003,RTT
13593,Haryana,Panipat,29.34405,76.98341,RTT
13594,Haryana,Panipat,29.36639,76.98248,RTT
13595,Haryana,Panipat,29.39581,76.97977,RTT
13596,Haryana,Panipat,29.40426,76.98681,RTT
13597,Haryana,Panipat,29.35855,76.96936,RTT
13598,Haryana,Panipat,29.40794,76.95267,RTP
13599,Haryana,Panipat,29.38828,76.96611,RTP
13600,Haryana,Panipat,29.40418,76.96748,RTP
13601,Haryana,Panipat,29.39191,76.95738,RTT
13602,Haryana,Panipat,29.40174,76.80154,RTT
13603,Haryana,Panipat,29.24015,77.00757,RTP
13604,Haryana,Panipat,29.35684,76.97393,GBT
13605,Haryana,Panipat,29.39829,76.97705,RTT
13606,Haryana,Panipat,29.41515,76.94578,RTT
13607,Haryana,Panipat,29.39311,76.97181,RTT
13608,Haryana,Panipat,29.41394,76.96133,GBT
13609,Haryana,Panipat,29.40495,76.96021,GBT
13610,Haryana,Panipat,29.39668,76.87809,RTP
13611,Haryana,Panipat,29.40961,76.96706,GBT
13612,Haryana,Panipat,29.39223,76.97529,RTT
13613,Haryana,Panipat,29.47576,76.97447,GBT
13614,Haryana,Panipat,29.30043,76.99355,GBT
13615,Haryana,Panipat,29.41804,76.97082,GBT
13616,Haryana,Panipat,29.51265,76.90697,GBT
13617,Haryana,Panipat,29.39169,76.80281,GBT
13618,Haryana,Panipat,29.35389,76.97815,GBT
13619,Haryana,Panipat,29.39596,76.85729,GBT
13620,Haryana,Panipat,29.48137,76.88449,GBT
13621,Haryana,Panipat,29.23831,77.01103,GBT
13622,Haryana,Panipat,29.37669,76.99664,GBT
13623,Haryana,Panipat,29.41871,76.98513,GBT
13624,Haryana,Panipat,29.39125,76.99195,GBT
13625,Haryana,Panipat,29.30045,76.74517,GBT
13626,Haryana,Panipat,29.22606,76.84309,GBT
13627,Haryana,Panipat,29.28531,76.87491,GBT
13628,Haryana,Panipat,29.39872,76.73939,GBT
13629,Haryana,Panipat,29.34537,76.69279,GBT
13630,Haryana,Panipat,29.33571,76.97813,GBT
13631,Haryana,Panipat,29.37737,77.01077,GBT
13632,Haryana,Panipat,29.46421,77.11697,GBT
13633,Haryana,Panipat,29.20733,77.02455,GBT
13634,Haryana,Panipat,29.20761,76.98891,GBT
13635,Haryana,Panipat,29.27625,76.72099,GBT
13636,Haryana,Panipat,29.38239,77.03085,GBT
13637,Haryana,Panipat,29.37026,76.90938,GBT
13638,Haryana,Panipat,29.33547,77.10409,GBT
13639,Haryana,Panipat,29.43091,77.05059,GBT
13640,Haryana,Panipat,29.27522,77.05477,GBT
13641,Haryana,Panipat,29.24971,77.04381,GBT
13642,Haryana,Panipat,29.24333,76.81271,GBT
13643,Haryana,Panipat,29.30131,76.81919,GBT
13644,Haryana,Panipat,29.22592,77.11547,GBT
13645,Haryana,Panipat,29.24282,76.93383,GBT
13646,Haryana,Panipat,29.23187,77.06885,GBT
13647,Haryana,Panipat,29.31292,76.65578,GBT
13648,Haryana,Panipat,29.22669,76.98306,GBT
13649,Haryana,Panipat,29.32568,76.93214,GBT
13650,Haryana,Panipat,29.27909,77.01038,GBT
13651,Haryana,Panipat,29.33271,76.73888,GBT
13652,Haryana,Panipat,29.44017,76.82087,GBT
13653,Haryana,Panipat,29.32609,76.77234,GBT
13654,Haryana,Panipat,29.33028,76.84737,GBT
13655,Haryana,Panipat,29.28795,76.79539,GBT
13656,Haryana,Panipat,29.46791,76.81608,GBT
13657,Haryana,Panipat,29.44774,76.90336,GBT
13658,Haryana,Panipat,29.36409,77.02022,GBT
13659,Haryana,Panipat,29.34261,77.03046,GBT
13660,Haryana,Panipat,29.36058,76.83911,GBT
13661,Haryana,Panipat,29.30197,76.94718,GBT
13662,Haryana,Panipat,29.44203,77.12436,GBT
13663,Haryana,Panipat,29.39453,76.97669,RTT
13664,Haryana,Panipat,29.36913,76.98464,RTP
13665,Haryana,Panipat,29.39047,76.96754,RTT
13666,Haryana,Panipat,29.38251,76.95482,RTT
13667,Haryana,Panipat,29.38879,76.98343,RTT
13668,Haryana,Panipat,29.39811,76.96774,RTT
13669,Haryana,Panipat,29.37994,76.96983,RTT
13670,Haryana,Panipat,29.38552,76.97189,RTT
13671,Haryana,Panipat,29.40238,76.97761,RTT
13672,Haryana,Panipat,29.39442,76.97191,RTT
13673,Haryana,Panipat,29.37065,76.97884,RTT
13674,Haryana,Panipat,29.37449,76.96135,RTT
13675,Haryana,Panipat,29.44818,76.96849,RTT
13676,Haryana,Panipat,29.24313,77.00431,RTT
13677,Haryana,Panipat,29.38246,76.96746,RTT
13678,Haryana,Panipat,29.40708,76.97153,RTT
13679,Haryana,Panipat,29.38236,76.97689,RTT
13680,Haryana,Panipat,29.39151,76.97984,RTT
13681,Haryana,Panipat,29.37677,76.97558,RTT
13682,Haryana,Panipat,29.39491,76.95785,RTT
13683,Haryana,Panipat,29.20811,77.02444,GBT
13684,Haryana,Panipat,29.20293,76.98734,GBT
13685,Haryana,Panipat,29.23376,77.00608,GBT
13686,Haryana,Panipat,29.31365,77.02193,GBT
13687,Haryana,Panipat,29.36713,76.88223,GBT
13688,Haryana,Panipat,29.32115,76.78127,GBT
13689,Haryana,Panipat,29.40388,77.08585,GBT
13690,Haryana,Panipat,29.39284,76.87009,RTP
13691,Haryana,Panipat,29.45192,76.87215,GBT
13692,Haryana,Panipat,29.33213,76.98248,RTT
13693,Haryana,Panipat,29.39524,76.98383,GBT
13694,Haryana,Panipat,29.19643,77.06676,GBT
13695,Haryana,Panipat,29.36805,76.96091,GBT
13696,Haryana,Panipat,29.37629,76.94661,GBT
13697,Haryana,Panipat,29.37474,76.967,RTT
13698,Haryana,Panipat,29.38257,76.9654,GBT
13699,Haryana,Panipat,29.38759,76.97577,RTP
13700,Haryana,Panipat,29.38788,77.00116,RTP
13701,Haryana,Panipat,29.38806,76.96933,RTT
13702,Haryana,Panipat,29.38807,76.98521,RTT
13703,Haryana,Panipat,29.39197,76.97635,RTT
13704,Haryana,Panipat,29.39202,76.99111,GBT
13705,Haryana,Panipat,29.39266,76.96069,RTT
13706,Haryana,Panipat,29.39676,76.87862,RTP
13707,Haryana,Panipat,29.40118,76.96585,GBT
13708,Haryana,Panipat,29.40244,76.81225,GBT
13709,Haryana,Panipat,29.40691,76.97012,RTT
13710,Haryana,Panipat,29.40761,76.95403,GBT
13711,Haryana,Panipat,29.40826,76.98547,GBT
13712,Haryana,Panipat,29.41194,76.97614,GBT
13713,Haryana,Panipat,29.41681,76.98753,RTT
13714,Haryana,Panipat,29.45252,76.96958,GBT
13715,Haryana,Panipat,29.47599,76.8819,GBT
13716,Haryana,Panipat,29.51612,76.90932,GBT
13717,Haryana,Panipat,29.39935,76.95625,GBT
13718,Haryana,Panipat,29.36331,76.96681,GBT
13719,Haryana,Panipat,29.38346,76.97725,RTT
13720,Haryana,Panipat,29.39669,76.97012,GBT
13721,Haryana,Panipat,29.3773,77.00191,GBT
13722,Haryana,Panipat,29.38703,76.96092,RTT
13723,Haryana,Panipat,29.39867,76.92338,GBT
13724,Haryana,Panipat,29.42479,76.97756,GBT
13725,Haryana,Panipat,29.30284,76.73917,GBT
13726,Haryana,Panipat,29.34284,77.08288,GBT
13727,Haryana,Panipat,29.27409,76.85636,GBT
13728,Haryana,Panipat,29.42767,77.04738,GBT
13729,Haryana,Panipat,29.22651,76.8409,GBT
13730,Haryana,Panipat,29.22823,77.07139,GBT
13731,Haryana,Panipat,29.38689,77.10908,GBT
13732,Haryana,Panipat,29.30982,76.90518,GBT
13733,Haryana,Panipat,29.46079,77.06353,GBT
13734,Haryana,Panipat,29.2418,76.94408,GBT
13735,Haryana,Panipat,29.34618,76.69362,GBT
13736,Haryana,Panipat,29.28662,77.04684,GBT
13737,Haryana,Panipat,29.24613,76.89037,GBT
13738,Haryana,Panipat,29.39375,76.75696,GBT
13739,Haryana,Panipat,29.18615,77.1041,GBT
13740,Haryana,Panipat,29.37693,76.97626,GBT
13741,Haryana,Panipat,29.37951,76.95729,GBT
13742,Haryana,Panipat,29.40206,76.98767,GBT
13743,Haryana,Panipat,29.24837,77.00759,GBT
13744,Haryana,Panipat,29.36748,77.10001,GBT
13745,Haryana,Panipat,29.35666,76.97057,GBT
13746,Haryana,Panipat,29.40845,76.87552,GBT
13747,Haryana,Panipat,29.36984,76.96225,RTT
13748,Haryana,Panipat,29.38613,76.98067,RTT
13749,Haryana,Panipat,29.39181,76.96199,RTT
13750,Haryana,Panipat,29.40358,76.97107,RTT
13751,Haryana,Panipat,29.39928,76.80525,GBT
13752,Haryana,Panipat,29.28869,77.04605,GBT
13753,Haryana,Panipat,29.33526,77.08195,GBT
13754,Haryana,Panipat,29.34545,76.69326,GBT
13755,Haryana,Panipat,29.22311,76.89489,GBT
13756,Haryana,Panipat,29.33105,76.84738,GBT
13757,Haryana,Panipat,29.39799,76.98545,GBT
13758,Haryana,Panipat,29.36317,76.96663,GBT
13759,Haryana,Panipat,29.45556,76.85072,GBT
13760,Haryana,Panipat,29.42824,76.93609,GBT
13761,Haryana,Panipat,29.23909,77.01286,GBT
13762,Haryana,Panipat,29.39212,76.97544,RTT
13763,Haryana,Panipat,29.38272,76.98354,RTT
13764,Haryana,Panipat,29.37381,76.96867,RTT
13765,Haryana,Panipat,29.41101,76.98152,RTT
13766,Haryana,Panipat,29.40265,76.95313,RTT
13767,Haryana,Panipat,29.38647,76.95701,RTT
13768,Haryana,Panipat,29.39306,76.96836,RTT
13769,Haryana,Panipat,29.36818,76.98424,RTT
13770,Haryana,Panipat,29.38611,76.97701,RTT
13771,Haryana,Panipat,29.37891,76.96745,RTT
13772,Haryana,Panipat,29.37528,76.97791,RTT
13773,Haryana,Panipat,29.38537,77.00143,RTT
13774,Haryana,Panipat,29.41964,76.97081,GBT
13775,Haryana,Panipat,29.33807,77.08198,GBT
13776,Haryana,Panipat,29.29856,76.99624,GBT
13777,Haryana,Panipat,29.30579,76.90086,GBT
13778,Haryana,Panipat,29.38806,77.11005,GBT
13779,Haryana,Panipat,29.37668,76.94875,GBT
13780,Haryana,Panipat,29.37808,77.05471,GBT
13781,Haryana,Panipat,29.30827,76.65499,GBT
13782,Haryana,Panipat,29.40684,76.87661,GBT
13783,Haryana,Panipat,29.36103,76.96901,GBT
13784,Haryana,Panipat,29.24776,77.09721,GBT
13785,Haryana,Panipat,29.27364,76.94912,GBT
13786,Haryana,Panipat,29.39725,76.92033,GBT
13787,Haryana,Panipat,29.36728,77.01519,GBT
13788,Haryana,Panipat,29.24867,76.89025,GBT
13789,Haryana,Panipat,29.20513,77.06955,GBT
13790,Haryana,Panipat,29.45934,77.06704,GBT
13791,Haryana,Panipat,29.39721,76.76134,GBT
13792,Haryana,Panipat,29.32442,76.93231,GBT
13793,Haryana,Panipat,29.18608,77.10411,GBT
13794,Haryana,Panipat,29.31592,77.11578,GBT
13795,Haryana,Panipat,29.43773,76.78177,GBT
13796,Haryana,Panipat,29.28803,76.79637,GBT
13797,Haryana,Panipat,29.26128,76.99108,GBT
13798,Haryana,Panipat,29.35578,76.75758,GBT
13799,Haryana,Panipat,29.44471,76.91898,GBT
13800,Haryana,Panipat,29.38618,76.87376,GBT
13801,Haryana,Panipat,29.27286,76.85567,GBT
13802,Haryana,Panipat,29.38934,76.98647,RTT
13803,Haryana,Panipat,29.38192,76.98528,RTT
13804,Haryana,Panipat,29.39295,76.96055,RTT
13805,Haryana,Panipat,29.41224,76.97757,RTT
13806,Haryana,Panipat,29.38791,76.95083,RTT
13807,Haryana,Panipat,29.40263,76.95453,RTT
13808,Haryana,Panipat,29.36724,76.88219,GBT
13809,Haryana,Panipat,29.31376,77.02217,GBT
13810,Haryana,Panipat,29.36047,76.80137,GBT
13811,Haryana,Panipat,29.44705,77.00203,GBT
13812,Haryana,Panipat,29.30131,76.85204,GBT
13813,Haryana,Panipat,29.42048,76.91545,GBT
13814,Haryana,Panipat,29.28773,77.09138,GBT
13815,Haryana,Panipat,29.49432,76.89367,GBT
13816,Haryana,Panipat,29.37866,76.95141,RTT
13817,Haryana,Panipat,29.31832,76.98787,GBT
13818,Haryana,Panipat,29.34875,76.94955,GBT
13819,Haryana,Panipat,29.38425,77.11548,GBT
13820,Haryana,Panipat,29.36788,76.95609,RTT
13821,Haryana,Panipat,29.27957,76.90139,GBT
13822,Haryana,Panipat,29.31348,76.96826,GBT
13823,Haryana,Panipat,29.30276,77.08614,GBT
13824,Haryana,Panipat,29.39261,76.94711,RTT
13825,Haryana,Panipat,29.38122,76.96017,RTT
13826,Haryana,Panipat,29.36334,76.97861,RTT
13827,Haryana,Panipat,29.38931,76.95781,RTT
13828,Haryana,Panipat,29.40468,77.08692,GBT
13829,Haryana,Panipat,29.27862,76.85248,GBT
13830,Haryana,Panipat,29.36083,76.95296,GBT
13831,Haryana,Panipat,29.39994,76.94598,GBT
13832,Haryana,Panipat,29.46006,76.94695,GBT
13833,Haryana,Panipat,29.38985,76.98111,RTT
13834,Haryana,Panipat,29.42562,76.97831,RTT
13835,Haryana,Panipat,29.23446,77.00734,GBT
13836,Haryana,Panipat,29.37151,76.96621,RTT
13837,Haryana,Panipat,29.4085,76.95884,RTT
13838,Haryana,Panipat,29.38529,76.96636,RTT
13839,Haryana,Panipat,29.39359,76.99737,GBT
13840,Haryana,Panipat,29.40812,76.94682,RTT
13841,Haryana,Panipat,29.41196,77.08038,GBT
13842,Haryana,Panipat,29.19274,77.06427,GBT
13843,Haryana,Panipat,29.37013,77.05647,GBT
13844,Haryana,Panipat,29.35723,76.99537,RTT
13845,Haryana,Panipat,29.25056,77.00848,RTT
13846,Haryana,Panipat,29.41354,76.98794,RTP
13847,Haryana,Panipat,29.37614,76.98376,RTP
13848,Haryana,Panipat,29.39328,76.98245,RTP
13849,Haryana,Panipat,29.30059,77.12566,GBT
13850,Haryana,Panipat,29.36096,76.99011,RTT
13851,Haryana,Panipat,29.42432,76.99396,RTT
13852,Haryana,Panipat,29.29041,77.00228,GBT
13853,Haryana,Panipat,29.22549,77.01559,GBT
13854,Haryana,Panipat,29.45517,76.96819,RTP
13855,Haryana,Panipat,29.44961,76.98169,GBT
13856,Haryana,Panipat,29.48962,76.87911,GBT
13857,Haryana,Panipat,29.23903,77.00594,RTP
13858,Haryana,Panipat,29.24069,77.00781,RTP
13859,Haryana,Panipat,29.37398,76.98949,RTT
13860,Haryana,Panipat,29.39805,76.96635,RTT
13861,Haryana,Panipat,29.43748,76.98968,GBT
13862,Haryana,Panipat,29.39592,76.97336,RTT
13863,Haryana,Panipat,29.38044,76.95812,RTP
13864,Haryana,Panipat,29.36786,76.97292,RTP
13865,Haryana,Panipat,29.37671,76.97139,RTP
13866,Haryana,Panipat,29.38621,76.98338,RTP
13867,Haryana,Panipat,29.41571,76.97696,RTP
13868,Haryana,Panipat,29.40459,76.97359,RTP
13869,Haryana,Panipat,29.46836,76.96215,GBT
