radio,mcc,lon,lat
GSM,404,73.827438,18.490448
GSM,404,73.829842,18.493423
GSM,404,73.832245,18.496628
GSM,404,73.826065,18.490481
GSM,404,73.826065,18.490402
GSM,404,73.826315,18.494048
GSM,404,73.829989,18.491985
GSM,405,73.789845,18.508186
GSM,404,73.810959,18.446732
GSM,404,73.85788,18.448563
GSM,404,73.857925,18.44838
GSM,404,73.790065,18.494993
GSM,404,73.857651,18.452225
GSM,404,73.85627747,18.49479675
GSM,404,73.778687,18.509903
GSM,404,73.826752,18.455658
GSM,404,73.823318,18.459091
GSM,404,73.86594,18.494993
GSM,404,73.867378,18.49617
GSM,404,73.857651,18.448792
GSM,404,73.791831,18.50441
GSM,404,73.790909,18.460098
UMTS,404,73.79997253,18.49617004
UMTS,404,73.799973,18.496857
UMTS,404,73.835678,18.474747
GSM,404,73.77388,18.50990295
GSM,404,73.807896,18.482923
GSM,404,73.820755,18.489441
GSM,404,73.806552,18.484896
GSM,404,73.80683899,18.48381042
GSM,404,73.808946,18.484781
GSM,404,73.831787,18.508759
GSM,404,73.839066,18.507209
GSM,404,73.835559,18.505485
GSM,404,73.837395,18.508598
GSM,404,73.837721,18.507558
GSM,404,73.842486,18.509952
GSM,404,73.827179,18.500364
GSM,404,73.816639,18.489553
GSM,404,73.815353,18.489853
UMTS,404,73.83352,18.499505
UMTS,404,73.853689,18.504463
UMTS,404,73.828262,18.496445
UMTS,404,73.837803,18.504436
GSM,404,73.82761,18.49617
UMTS,404,73.844078,18.504442
UMTS,404,73.837051,18.503037
UMTS,404,73.84536,18.503242
UMTS,404,73.850784,18.504199
GSM,404,73.8307,18.49617
GSM,404,73.829155,18.494625
UMTS,404,73.834403,18.501075
UMTS,404,73.833266,18.505375
UMTS,404,73.827672,18.495496
GSM,404,73.828667,18.494965
UMTS,404,73.847523,18.50441
UMTS,404,73.849891,18.504229
UMTS,404,73.789261,18.506607
GSM,404,73.804613,18.483337
GSM,404,73.803148,18.503637
GSM,404,73.80683899,18.50166321
GSM,404,73.806568,18.498292
UMTS,404,73.849411,18.465271
UMTS,404,73.85667,18.485772
UMTS,405,73.846704,18.456331
UMTS,405,73.853281,18.50441
UMTS,405,73.7903595,18.50028992
UMTS,404,73.85765076,18.49067688
UMTS,404,73.81507874,18.47007751
GSM,405,73.79173279,18.50166321
GSM,405,73.850784,18.509903
UMTS,404,73.80821228,18.47557068
GSM,405,73.854218,18.496857
GSM,405,73.82469177,18.4577179
GSM,405,73.811508,18.509628
GSM,405,73.82606506,18.48243713
GSM,405,73.80409241,18.45497131
GSM,405,73.83293152,18.46870422
GSM,405,73.82606506,18.45359802
GSM,405,73.853073,18.503037
GSM,405,73.79859924,18.48518372
GSM,405,73.84391785,18.50715637
GSM,405,73.8356781,18.50852966
GSM,405,73.813705,18.503311
GSM,405,73.813248,18.506241
GSM,405,73.813248,18.506699
GSM,405,73.83018494,18.50440979
GSM,405,73.84529114,18.5030365
GSM,405,73.8658905,18.48106384
GSM,405,73.82469177,18.4577179
GSM,405,73.86177063,18.47831726
GSM,405,73.77937317,18.44261169
GSM,405,73.84346,18.502121
GSM,405,73.86177063,18.48106384
GSM,405,73.79310608,18.45085144
GSM,405,73.82331848,18.5030365
GSM,405,73.86039734,18.47007751
GSM,405,73.860397,18.455658
GSM,405,73.85765076,18.44810486
GSM,405,73.796539,18.507156
GSM,405,73.8356781,18.50990295
GSM,405,73.83018494,18.50715637
GSM,405,73.814735,18.509216
GSM,405,73.81095886,18.46046448
GSM,405,73.83155823,18.47831726
GSM,405,73.83430481,18.46733093
GSM,405,73.77662659,18.4412384
GSM,405,73.82881165,18.47145081
GSM,405,73.83522,18.509903
GSM,405,73.83430481,18.49479675
GSM,405,73.83842468,18.49617004
GSM,405,73.82194519,18.48930359
GSM,405,73.824692,18.507156
GSM,405,73.86863708,18.48106384
GSM,405,73.82515,18.496628
GSM,405,73.81370544,18.48381042
GSM,405,73.82881165,18.48106384
GSM,405,73.8356781,18.50852966
GSM,405,73.828812,18.488617
GSM,405,73.85902405,18.48930359
GSM,405,73.795166,18.505783
GSM,405,73.86314392,18.47694397
GSM,405,73.8658905,18.48106384
GSM,405,73.82743835,18.5030365
GSM,405,73.844604,18.501663
GSM,405,73.82331848,18.46046448
GSM,405,73.83155823,18.47831726
GSM,405,73.83293152,18.50578308
GSM,405,73.79859924,18.48518372
GSM,405,73.82743835,18.49754333
GSM,405,73.80134583,18.45497131
GSM,405,73.83705139,18.46458435
GSM,405,73.84803772,18.45085144
GSM,405,73.841858,18.445358
GSM,405,73.828125,18.48587
GSM,405,73.79585266,18.45359802
GSM,405,73.841858,18.444672
GSM,405,73.857651,18.472824
GSM,405,73.86314392,18.47007751
GSM,405,73.85765076,18.44947815
GSM,405,73.84254456,18.47831726
GSM,405,73.85902405,18.4563446
GSM,405,73.86177063,18.48655701
GSM,405,73.83293152,18.46870422
GSM,405,73.80271912,18.45909119
GSM,405,73.80683899,18.45909119
GSM,405,73.82606506,18.47007751
GSM,405,73.8356781,18.50990295
GSM,405,73.8356781,18.46595764
GSM,405,73.81233215,18.46183777
GSM,405,73.81507874,18.46321106
GSM,405,73.82331848,18.46870422
GSM,405,73.83430481,18.49617004
GSM,405,73.81370544,18.47007751
GSM,405,73.79447937,18.4879303
GSM,405,73.83430481,18.50028992
GSM,405,73.83430481,18.50578308
GSM,405,73.83705139,18.50852966
GSM,405,73.83018494,18.50715637
GSM,405,73.85582,18.497086
GSM,405,73.82881165,18.4879303
GSM,405,73.79859924,18.45497131
GSM,405,73.82469177,18.45359802
GSM,405,73.82743835,18.45359802
GSM,405,73.86314392,18.47694397
GSM,405,73.78211975,18.50715637
GSM,405,73.79173279,18.49067688
GSM,405,73.82743835,18.50578308
GSM,405,73.78349304,18.44398499
GSM,405,73.843231,18.50029
GSM,405,73.80409241,18.48106384
GSM,405,73.83155823,18.47831726
GSM,405,73.79173279,18.50440979
GSM,405,73.86039734,18.46870422
GSM,405,73.86177063,18.47831726
GSM,405,73.82743835,18.48243713
GSM,405,73.83155823,18.47969055
GSM,405,73.841858,18.445358
GSM,405,73.845978,18.446045
GSM,405,73.86039734,18.46595764
GSM,405,73.856964,18.471451
GSM,405,73.8507843,18.4563446
GSM,405,73.845291,18.444672
GSM,405,73.85902405,18.46733093
GSM,405,73.85765076,18.44810486
GSM,405,73.82606506,18.45222473
GSM,405,73.805008,18.450394
GSM,405,73.82469177,18.44947815
GSM,405,73.81919861,18.46458435
GSM,405,73.813362,18.50956
GSM,405,73.82469177,18.47969055
GSM,405,73.83293152,18.46870422
GSM,405,73.8205719,18.46733093
GSM,405,73.77799988,18.4412384
GSM,405,73.82743835,18.47831726
GSM,405,73.82469177,18.48655701
GSM,405,73.85902405,18.48930359
GSM,405,73.81095886,18.50715637
GSM,405,73.78898621,18.44535828
GSM,405,73.813248,18.506241
GSM,405,73.830185,18.50647
GSM,405,73.844604,18.503723
GSM,405,73.83430481,18.50440979
GSM,405,73.84941101,18.50028992
GSM,405,73.8356781,18.46458435
GSM,405,73.78074646,18.44261169
GSM,405,73.82469177,18.4563446
GSM,405,73.86314392,18.47694397
GSM,405,73.83018494,18.48106384
GSM,405,73.8054657,18.47831726
GSM,405,73.84117126,18.50578308
GSM,405,73.84391785,18.50028992
GSM,405,73.77113342,18.43574524
GSM,405,73.80134583,18.48381042
GSM,405,73.82469177,18.45359802
GSM,405,73.80958557,18.47557068
GSM,405,73.84117126,18.49754333
GSM,405,73.79173279,18.49067688
GSM,405,73.85902405,18.4563446
GSM,405,73.84666443,18.44947815
GSM,405,73.79173279,18.50715637
GSM,405,73.86451721,18.46870422
GSM,405,73.85765076,18.45222473
GSM,405,73.86314392,18.46870422
GSM,405,73.85765076,18.46321106
GSM,405,73.842544,18.443985
GSM,405,73.858337,18.450165
GSM,405,73.847351,18.441925
GSM,405,73.825844,18.491299
GSM,405,73.81233215,18.46183777
GSM,405,73.82606506,18.47419739
GSM,405,73.81782532,18.46321106
GSM,405,73.83018494,18.50166321
GSM,405,73.83430481,18.50990295
GSM,405,73.82606506,18.47419739
GSM,405,73.80958557,18.46046448
GSM,405,73.85902405,18.48930359
GSM,405,73.82881165,18.48655701
GSM,405,73.81645203,18.46321106
GSM,405,73.83842468,18.49754333
GSM,405,73.82743835,18.48655701
GSM,405,73.8517,18.499832
GSM,405,73.77799988,18.43849182
GSM,405,73.8356781,18.46458435
GSM,405,73.85902405,18.48930359
GSM,405,73.8658905,18.48106384
GSM,405,73.79859924,18.4563446
GSM,405,73.86726379,18.48106384
GSM,405,73.82194519,18.46321106
GSM,405,73.80958557,18.47557068
GSM,405,73.827896,18.489609
GSM,405,73.80409241,18.48106384
GSM,405,73.84529114,18.50578308
GSM,405,73.86314392,18.47419739
GSM,405,73.86451721,18.46870422
GSM,405,73.85902405,18.4563446
GSM,405,73.85765076,18.46733093
GSM,405,73.85902405,18.45909119
GSM,405,73.82331848,18.47694397
GSM,405,73.823776,18.499146
GSM,405,73.81919861,18.46321106
GSM,405,73.7883,18.507156
GSM,405,73.86039734,18.4879303
GSM,405,73.81782532,18.46595764
GSM,405,73.82881165,18.48381042
GSM,405,73.83293152,18.50715637
GSM,405,73.82606506,18.47831726
GSM,405,73.83705139,18.46595764
GSM,405,73.77113342,18.43437195
GSM,405,73.81095886,18.50852966
GSM,405,73.796768,18.507156
GSM,405,73.83018494,18.50852966
GSM,405,73.77113342,18.43437195
GSM,405,73.83018494,18.48106384
GSM,405,73.8205719,18.47007751
GSM,405,73.797226,18.507156
GSM,405,73.852158,18.498917
GSM,405,73.839111,18.507156
GSM,405,73.8507843,18.50028992
GSM,405,73.85902405,18.48930359
GSM,405,73.83018494,18.48243713
GSM,405,73.85902405,18.48930359
GSM,405,73.80683899,18.4577179
GSM,405,73.76838684,18.43162537
GSM,405,73.78349304,18.44398499
GSM,405,73.84391785,18.50990295
GSM,405,73.84529114,18.50166321
GSM,405,73.77937317,18.44261169
GSM,405,73.86451721,18.46870422
GSM,405,73.82606506,18.45359802
GSM,405,73.827438,18.451538
GSM,405,73.867264,18.439178
GSM,405,73.85902405,18.46458435
GSM,405,73.85765076,18.45222473
GSM,404,73.86726379,18.47145081
GSM,404,73.85765076,18.49891663
GSM,404,73.81645203,18.50990295
GSM,404,73.78486633,18.50715637
GSM,404,73.85765076,18.49891663
GSM,404,73.85765076,18.49891663
GSM,404,73.86726379,18.47969055
GSM,404,73.78349304,18.4577179
GSM,404,73.78349304,18.4577179
GSM,404,73.843307,18.50441
GSM,404,73.78623962,18.50715637
GSM,404,73.78623962,18.50715637
GSM,404,73.85765076,18.49891663
GSM,404,73.81645203,18.50990295
GSM,404,73.81645203,18.50990295
GSM,404,73.86726379,18.48930359
GSM,404,73.86726379,18.48930359
GSM,404,73.86726379,18.48930359
GSM,404,73.85765076,18.49891663
GSM,404,73.83430481,18.50578308
GSM,404,73.841171,18.504925
GSM,404,73.81645203,18.50990295
GSM,404,73.86726379,18.48930359
GSM,404,73.81645203,18.50990295
GSM,404,73.78349304,18.4577179
GSM,404,73.843231,18.50441
GSM,404,73.843055,18.509903
GSM,404,73.85765076,18.49891663
GSM,404,73.86726379,18.47969055
GSM,404,73.81645203,18.50990295
GSM,404,73.83293152,18.49754333
GSM,404,73.831853,18.509903
GSM,404,73.831558,18.504791
GSM,404,73.8356781,18.50440979
GSM,404,73.849686,18.502899
GSM,404,73.8356781,18.49479675
GSM,404,73.83607,18.49362
GSM,404,73.832508,18.50867
GSM,404,73.83842468,18.50990295
GSM,404,73.8356781,18.50578308
GSM,404,73.847351,18.509674
GSM,404,73.83293152,18.50990295
GSM,404,73.83430481,18.49891663
GSM,404,73.835678,18.504535
GSM,404,73.846789,18.502287
GSM,404,73.83430481,18.5030365
GSM,404,73.83705139,18.50440979
GSM,404,73.834627,18.504902
GSM,404,73.839798,18.509989
GSM,404,73.83293152,18.50578308
GSM,404,73.844604,18.506813
GSM,404,73.83293152,18.49617004
GSM,404,73.831558,18.504146
GSM,404,73.848267,18.50853
GSM,404,73.838882,18.498917
GSM,404,73.83430481,18.50578308
GSM,404,73.837326,18.505783
GSM,404,73.83293152,18.50578308
GSM,404,73.842697,18.50441
GSM,404,73.83430481,18.50578308
GSM,404,73.83430481,18.50715637
GSM,404,73.829657,18.500924
GSM,404,73.83155823,18.49617004
UMTS,405,73.81233215,18.48655701
UMTS,405,73.78623962,18.50715637
UMTS,405,73.84117126,18.50440979
UMTS,405,73.85215759,18.4577179
UMTS,405,73.85353088,18.5030365
UMTS,405,73.85353088,18.4563446
UMTS,405,73.83979797,18.50440979
UMTS,405,73.85765076,18.46595764
UMTS,405,73.78074646,18.49342346
UMTS,405,73.81370544,18.49067688
UMTS,405,73.81095886,18.46046448
UMTS,405,73.85353088,18.50715637
UMTS,405,73.85490417,18.50715637
UMTS,405,73.805828,18.478721
UMTS,405,73.798004,18.477742
UMTS,405,73.823639,18.488757
UMTS,405,73.85765076,18.50852966
UMTS,405,73.82606506,18.49617004
UMTS,405,73.85765076,18.49891663
UMTS,405,73.85902405,18.50028992
UMTS,405,73.801312,18.483474
UMTS,405,73.857651,18.488083
UMTS,405,73.82743835,18.4879303
UMTS,405,73.85902405,18.43025208
UMTS,405,73.83979797,18.50990295
UMTS,405,73.86863708,18.50166321
UMTS,405,73.82194519,18.45359802
UMTS,405,73.81233215,18.4563446
UMTS,405,73.82331848,18.50578308
UMTS,405,73.81233215,18.49067688
UMTS,405,73.81919861,18.49479675
UMTS,405,73.86451721,18.48930359
UMTS,405,73.804726,18.48172
UMTS,405,73.85353088,18.50166321
UMTS,405,73.815021,18.473333
UMTS,405,73.85902405,18.46458435
UMTS,405,73.76289368,18.50440979
UMTS,405,73.86177063,18.43986511
UMTS,405,73.830185,18.452225
UMTS,405,73.85490417,18.49342346
UMTS,405,73.84941101,18.44947815
UMTS,405,73.86177063,18.48106384
UMTS,405,73.809788,18.509512
UMTS,405,73.86795,18.48999
UMTS,405,73.78486633,18.4563446
UMTS,405,73.84254456,18.45359802
UMTS,405,73.84254456,18.49891663
UMTS,405,73.82606506,18.49754333
UMTS,405,73.79310608,18.4728241
UMTS,405,73.8205719,18.49205017
UMTS,405,73.82194519,18.50852966
UMTS,405,73.85353088,18.4577179
UMTS,405,73.85490417,18.46733093
UMTS,405,73.82743835,18.48381042
UMTS,405,73.8205719,18.47007751
UMTS,405,73.79173279,18.50990295
UMTS,405,73.852158,18.50029
UMTS,405,73.8507843,18.45359802
UMTS,405,73.8356781,18.49342346
UMTS,405,73.8054657,18.50715637
UMTS,405,73.82194519,18.49891663
UMTS,405,73.82194519,18.50852966
UMTS,405,73.837967,18.450851
UMTS,405,73.8507843,18.50852966
UMTS,405,73.8507843,18.46733093
UMTS,405,73.85765076,18.50852966
UMTS,405,73.8054657,18.50440979
UMTS,405,73.815079,18.474197
UMTS,405,73.84803772,18.46183777
UMTS,405,73.76976013,18.50715637
UMTS,405,73.83842468,18.50440979
UMTS,405,73.82194519,18.49754333
UMTS,405,73.84529114,18.50166321
UMTS,405,73.8658905,18.44261169
UMTS,405,73.85627747,18.4728241
UMTS,405,73.83430481,18.46458435
UMTS,405,73.8356781,18.46870422
UMTS,405,73.81919861,18.45359802
UMTS,405,73.84803772,18.44947815
UMTS,405,73.864517,18.466277
UMTS,405,73.81095886,18.49342346
UMTS,405,73.7903595,18.45359802
UMTS,405,73.78898621,18.47145081
UMTS,405,73.863929,18.468704
UMTS,405,73.8658905,18.43986511
UMTS,405,73.84666443,18.45909119
UMTS,405,73.807297,18.503952
UMTS,405,73.859024,18.446903
UMTS,405,73.79310608,18.45497131
UMTS,405,73.82606506,18.49342346
UMTS,405,73.84391785,18.50440979
UMTS,405,73.85765076,18.50852966
UMTS,405,73.84941101,18.50990295
UMTS,405,73.7903595,18.49067688
UMTS,405,73.86314392,18.4728241
UMTS,405,73.84941101,18.50852966
UMTS,405,73.81645203,18.46733093
UMTS,405,73.81095886,18.50852966
UMTS,405,73.8356781,18.50440979
UMTS,405,73.810071,18.484014
UMTS,405,73.84254456,18.50440979
UMTS,405,73.81507874,18.49479675
UMTS,405,73.8054657,18.50028992
UMTS,405,73.85353088,18.4879303
UMTS,405,73.85765076,18.46595764
UMTS,405,73.86863708,18.46046448
UMTS,405,73.85765076,18.44673157
UMTS,405,73.86177063,18.50028992
UMTS,405,73.85353088,18.47007751
UMTS,405,73.857651,18.484497
UMTS,405,73.75465393,18.50028992
UMTS,405,73.82331848,18.5030365
UMTS,405,73.82331848,18.47694397
UMTS,405,73.81233215,18.48381042
UMTS,405,73.79447937,18.48930359
UMTS,405,73.85902405,18.46733093
UMTS,405,73.81507874,18.4879303
UMTS,405,73.81645203,18.46458435
UMTS,405,73.86039734,18.50852966
UMTS,405,73.81919861,18.49479675
UMTS,405,73.83018494,18.49342346
UMTS,405,73.857651,18.496628
UMTS,405,73.79447937,18.47007751
UMTS,405,73.80821228,18.45909119
UMTS,405,73.85490417,18.49479675
UMTS,405,73.82606506,18.44810486
UMTS,405,73.85902405,18.50440979
UMTS,405,73.85627747,18.50715637
UMTS,405,73.799286,18.503037
UMTS,405,73.8356781,18.50166321
UMTS,405,73.85765076,18.50715637
UMTS,405,73.85353088,18.50852966
UMTS,405,73.85765076,18.50852966
UMTS,405,73.853531,18.499374
UMTS,405,73.821945,18.473216
UMTS,405,73.8356781,18.46870422
UMTS,405,73.85765076,18.4577179
UMTS,405,73.85627747,18.47557068
UMTS,405,73.8507843,18.48518372
UMTS,405,73.8205719,18.50440979
UMTS,405,73.86039734,18.49205017
UMTS,405,73.82331848,18.45359802
UMTS,405,73.81782532,18.48655701
UMTS,405,73.81691,18.505783
UMTS,405,73.85627747,18.50578308
UMTS,405,73.83293152,18.48106384
UMTS,405,73.78521,18.462181
UMTS,405,73.83155823,18.44673157
UMTS,405,73.85490417,18.49754333
UMTS,405,73.85765076,18.48930359
UMTS,405,73.820951,18.490482
UMTS,405,73.838184,18.49578
UMTS,405,73.77250671,18.4412384
UMTS,405,73.82469177,18.45909119
UMTS,405,73.82881165,18.45222473
UMTS,405,73.85353088,18.47419739
UMTS,405,73.7903595,18.50440979
UMTS,405,73.8507843,18.50578308
UMTS,405,73.78761292,18.45497131
UMTS,405,73.81095886,18.44810486
UMTS,405,73.86726379,18.5030365
UMTS,405,73.79173279,18.50852966
UMTS,405,73.82743835,18.4577179
UMTS,405,73.79997253,18.45909119
UMTS,405,73.82881165,18.50852966
UMTS,405,73.862457,18.488617
UMTS,405,73.84391785,18.50852966
UMTS,405,73.86451721,18.46458435
UMTS,405,73.84666443,18.49342346
UMTS,405,73.83293152,18.45222473
UMTS,405,73.813559,18.461466
UMTS,405,73.85490417,18.50852966
UMTS,405,73.83430481,18.4563446
UMTS,405,73.79997253,18.45909119
UMTS,405,73.78624,18.461151
UMTS,405,73.86863708,18.50166321
UMTS,405,73.8658905,18.45359802
UMTS,405,73.85627747,18.45085144
UMTS,405,73.86726379,18.48655701
UMTS,405,73.843918,18.508987
UMTS,405,73.85490417,18.50715637
UMTS,405,73.81095886,18.49067688
UMTS,405,73.835678,18.467674
UMTS,405,73.86039734,18.5030365
UMTS,405,73.85215759,18.46183777
UMTS,405,73.85765076,18.48655701
UMTS,405,73.848724,18.50853
UMTS,405,73.85902405,18.50578308
UMTS,405,73.86314392,18.47419739
UMTS,405,73.811989,18.50853
UMTS,405,73.80958557,18.47419739
UMTS,405,73.83155823,18.44947815
UMTS,405,73.85765076,18.48106384
UMTS,405,73.86863708,18.50990295
UMTS,405,73.8658905,18.43849182
UMTS,405,73.85765076,18.44535828
UMTS,405,73.83979797,18.50578308
UMTS,405,73.790533,18.492195
UMTS,405,73.862,18.468704
UMTS,405,73.81370544,18.49754333
UMTS,405,73.85627747,18.50166321
UMTS,405,73.81919861,18.5030365
UMTS,405,73.85215759,18.4563446
UMTS,405,73.867722,18.50853
UMTS,405,73.85902405,18.46321106
UMTS,405,73.86177063,18.47831726
UMTS,405,73.824722,18.506866
UMTS,405,73.86451721,18.44261169
UMTS,405,73.85490417,18.49479675
UMTS,405,73.83705139,18.50715637
UMTS,405,73.850922,18.450851
UMTS,405,73.75053406,18.50166321
UMTS,405,73.84941101,18.50852966
UMTS,405,73.78211975,18.4577179
UMTS,405,73.81919861,18.46733093
UMTS,405,73.84629,18.451226
UMTS,405,73.78623962,18.50715637
UMTS,405,73.81370544,18.4879303
UMTS,405,73.84117126,18.5030365
UMTS,405,73.82743835,18.4577179
UMTS,405,73.824348,18.457718
UMTS,405,73.82194519,18.4728241
UMTS,405,73.845291,18.505234
UMTS,405,73.86863708,18.45497131
UMTS,405,73.84254456,18.49891663
UMTS,405,73.85765076,18.50990295
UMTS,405,73.833618,18.505783
UMTS,405,73.86451721,18.48930359
UMTS,405,73.799211,18.484621
UMTS,405,73.86314392,18.49205017
UMTS,405,73.86863708,18.46046448
UMTS,405,73.8205719,18.47007751
UMTS,405,73.85353088,18.50852966
UMTS,405,73.856506,18.449478
UMTS,405,73.836482,18.494928
UMTS,405,73.83705139,18.43986511
UMTS,405,73.85902405,18.50440979
UMTS,405,73.84941101,18.50028992
UMTS,405,73.86039734,18.47831726
UMTS,405,73.790359,18.506699
UMTS,405,73.80134583,18.5030365
UMTS,405,73.81507874,18.50990295
UMTS,405,73.8205719,18.50028992
UMTS,405,73.82743835,18.48243713
UMTS,405,73.83842468,18.49754333
UMTS,405,73.85765076,18.46458435
UMTS,405,73.84666443,18.49342346
UMTS,405,73.82881165,18.46870422
UMTS,405,73.81095886,18.50852966
UMTS,405,73.8032,18.479668
UMTS,405,73.85765076,18.50028992
UMTS,405,73.85353088,18.46870422
UMTS,405,73.84254456,18.44673157
UMTS,405,73.85902405,18.46321106
UMTS,405,73.82881165,18.50990295
UMTS,405,73.85765076,18.46870422
UMTS,405,73.84803772,18.45085144
UMTS,405,73.82469177,18.44947815
UMTS,405,73.85353088,18.50852966
UMTS,405,73.82194519,18.45359802
UMTS,405,73.80958557,18.48930359
UMTS,405,73.86863708,18.46046448
UMTS,405,73.77937317,18.48655701
UMTS,405,73.86451721,18.46733093
UMTS,405,73.82743835,18.48655701
UMTS,405,73.808735,18.482805
UMTS,405,73.81782532,18.46458435
UMTS,405,73.82881165,18.46870422
UMTS,405,73.869095,18.509903
UMTS,405,73.85215759,18.50852966
UMTS,405,73.81095886,18.50715637
UMTS,405,73.84117126,18.43162537
UMTS,405,73.80958557,18.47419739
UMTS,405,73.81507874,18.48655701
UMTS,405,73.78623962,18.46046448
UMTS,405,73.78211975,18.50990295
UMTS,405,73.853703,18.500118
UMTS,405,73.8205719,18.47145081
UMTS,405,73.7903595,18.48930359
UMTS,405,73.86692,18.489647
UMTS,405,73.80271912,18.4577179
UMTS,405,73.86863708,18.50852966
UMTS,405,73.86314392,18.5030365
UMTS,405,73.80958557,18.44535828
UMTS,405,73.86863708,18.46046448
UMTS,405,73.79173279,18.50715637
UMTS,405,73.79722595,18.50440979
UMTS,405,73.81095886,18.49067688
UMTS,405,73.86863708,18.50990295
UMTS,405,73.867158,18.463739
UMTS,405,73.83979797,18.45359802
UMTS,405,73.830734,18.507156
UMTS,405,73.81645203,18.46458435
UMTS,405,73.86451721,18.50028992
UMTS,405,73.8205719,18.48655701
UMTS,405,73.85902405,18.4879303
UMTS,405,73.83293152,18.46458435
UMTS,405,73.843231,18.509903
UMTS,405,73.848038,18.501205
UMTS,405,73.81645203,18.46458435
UMTS,405,73.81095886,18.48518372
UMTS,405,73.81782532,18.45497131
UMTS,405,73.869095,18.451767
UMTS,405,73.83430481,18.50990295
UMTS,405,73.85765076,18.49754333
UMTS,405,73.83842468,18.43574524
UMTS,405,73.82743835,18.50166321
UMTS,405,73.81645203,18.48518372
UMTS,405,73.83842468,18.43849182
UMTS,405,73.85627747,18.46870422
UMTS,405,73.8507843,18.48381042
UMTS,405,73.8507843,18.50028992
UMTS,405,73.849411,18.509903
UMTS,405,73.85353088,18.46870422
UMTS,405,73.81233215,18.47145081
UMTS,405,73.78761292,18.45497131
UMTS,405,73.82331848,18.50440979
UMTS,405,73.8356781,18.50440979
UMTS,405,73.77113342,18.43437195
UMTS,405,73.86177063,18.50440979
UMTS,405,73.830185,18.455658
UMTS,405,73.78623962,18.50715637
UMTS,405,73.80958557,18.49479675
UMTS,405,73.8205719,18.46321106
UMTS,405,73.83018494,18.5030365
UMTS,405,73.8054657,18.50715637
UMTS,405,73.86863708,18.50578308
UMTS,405,73.80409241,18.49754333
UMTS,405,73.861771,18.443161
UMTS,405,73.85765076,18.48930359
UMTS,405,73.81233215,18.47419739
UMTS,405,73.84391785,18.50715637
UMTS,405,73.83842468,18.43711853
UMTS,405,73.85215759,18.47557068
UMTS,405,73.83979797,18.50028992
UMTS,405,73.81370544,18.50028992
UMTS,405,73.8205719,18.45359802
UMTS,405,73.81919861,18.47694397
UMTS,405,73.836463,18.46586
UMTS,405,73.808687,18.4585
UMTS,405,73.848038,18.508726
UMTS,405,73.784752,18.467835
UMTS,405,73.84803772,18.46321106
UMTS,405,73.78761292,18.49342346
UMTS,405,73.83155823,18.49617004
UMTS,405,73.861708,18.484622
UMTS,405,73.82331848,18.47694397
UMTS,405,73.853073,18.504868
UMTS,405,73.8356781,18.46183777
UMTS,405,73.8658905,18.46321106
UMTS,405,73.863419,18.50029
UMTS,405,73.86039734,18.47969055
UMTS,405,73.86863708,18.49342346
UMTS,405,73.82194519,18.50166321
UMTS,405,73.83979797,18.50166321
UMTS,405,73.83018494,18.50852966
UMTS,405,73.86726379,18.44810486
UMTS,405,73.785548,18.466461
UMTS,405,73.82469177,18.44947815
UMTS,405,73.778152,18.46151
UMTS,405,73.83293152,18.45497131
UMTS,405,73.833412,18.491299
UMTS,405,73.793564,18.459549
UMTS,405,73.77250671,18.45085144
UMTS,405,73.836436,18.495288
UMTS,405,73.856964,18.488445
UMTS,405,73.823204,18.492042
UMTS,405,73.831558,18.463211
UMTS,405,73.86177063,18.48106384
UMTS,405,73.85627747,18.47145081
UMTS,405,73.864517,18.457031
UMTS,405,73.81233215,18.48655701
UMTS,405,73.85765076,18.50578308
UMTS,405,73.80821228,18.48243713
UMTS,405,73.81095886,18.45359802
UMTS,405,73.865341,18.443985
UMTS,405,73.77388,18.50990295
UMTS,405,73.78623962,18.50715637
UMTS,405,73.823776,18.50647
UMTS,405,73.84391785,18.43986511
UMTS,405,73.85627747,18.47694397
UMTS,405,73.80958557,18.49479675
UMTS,405,73.76838684,18.4577179
UMTS,405,73.85353088,18.49067688
UMTS,405,73.866234,18.446732
UMTS,405,73.81370544,18.48930359
UMTS,405,73.83155823,18.50578308
UMTS,405,73.85765076,18.50166321
UMTS,405,73.858337,18.492279
UMTS,405,73.826523,18.467331
UMTS,405,73.8507843,18.50852966
UMTS,405,73.823776,18.456345
UMTS,405,73.83293152,18.46733093
UMTS,405,73.85902405,18.46595764
UMTS,405,73.85765076,18.47694397
UMTS,405,73.8507843,18.4563446
UMTS,405,73.82331848,18.50715637
UMTS,405,73.82743835,18.49067688
UMTS,405,73.828468,18.463898
UMTS,405,73.8507843,18.50440979
UMTS,405,73.85902405,18.50852966
UMTS,405,73.8507843,18.50990295
UMTS,405,73.799374,18.485011
UMTS,405,73.82331848,18.50028992
UMTS,405,73.82743835,18.45497131
UMTS,405,73.788034,18.467809
UMTS,405,73.85353088,18.50990295
UMTS,405,73.84529114,18.50028992
UMTS,405,73.79585266,18.50166321
UMTS,405,73.81507874,18.49067688
UMTS,405,73.82331848,18.47557068
UMTS,405,73.80958557,18.47419739
UMTS,405,73.812332,18.470764
UMTS,404,73.81645203,18.46595764
GSM,404,73.84803772,18.50166321
GSM,404,73.855591,18.50853
GSM,404,73.84117126,18.49891663
GSM,404,73.85765076,18.50028992
GSM,404,73.849686,18.507088
